anchor_id,ticker,contract_type,strike,expiration,dte_target,moneyness_target,partition,event_family,decision_available_utc,signal_bar_open_utc,coverage_before,coverage_at,coverage_after,left_censored,signal_bar_exists,bar_count,selection_policy,moneyness_band,moneyness_distance_pct,moneyness_pct,dte,outcome_status,right_censored,observed_bars,decision_close,next_bar_open,decision_to_next_open_gap_pct,mfe_pct,mae_pct,terminal_return_pct,bars_to_peak,bars_to_trough,peak_to_terminal_giveback_pct,gain_retention,decision_close_mfe_pct,decision_close_mae_pct,peak_before_trough
AMC15SUP-029,O:AMC250801C00003500,CALL,3.5,2025-08-01,14,0.0,DISCOVERY,CONTINUATION,2025-07-18T19:15:00+00:00,2025-07-18T19:00:00+00:00,154,1,248,False,True,403,WITHIN_TOLERANCE,NEAR_ATM,1.142857142857144,1.142857142857144,14,SCORED_RIGHT_CENSORED,True,248,0.28,0.26,-7.142857142857151,15.384615384615374,-96.15384615384616,-96.15384615384616,4,155,-96.66666666666667,-6.250000000000004,7.14285714285714,-96.42857142857143,True
AMC15SUP-029,O:AMC250815C00003500,CALL,3.5,2025-08-15,30,0.0,DISCOVERY,CONTINUATION,2025-07-18T19:15:00+00:00,2025-07-18T19:00:00+00:00,159,1,365,False,True,525,WITHIN_TOLERANCE,NEAR_ATM,1.142857142857144,1.142857142857144,28,SCORED_RIGHT_CENSORED,True,365,0.38,0.36,-5.263157894736848,8.333333333333348,-91.66666666666666,-75.0,4,266,-76.92307692307693,-8.999999999999984,2.6315789473684292,-92.10526315789474,True
AMC15SUP-029,O:AMC250801P00003500,PUT,3.5,2025-08-01,14,0.0,DISCOVERY,CONTINUATION,2025-07-18T19:15:00+00:00,2025-07-18T19:00:00+00:00,77,1,177,False,True,255,WITHIN_TOLERANCE,NEAR_ATM,1.142857142857144,-1.142857142857144,14,SCORED_RIGHT_CENSORED,True,177,0.22,0.23,4.545454545454541,195.6521739130435,-26.086956521739125,195.6521739130435,177,6,0.0,1.0,209.09090909090912,-22.72727272727272,False
AMC15SUP-029,O:AMC250815P00003500,PUT,3.5,2025-08-15,30,0.0,DISCOVERY,CONTINUATION,2025-07-18T19:15:00+00:00,2025-07-18T19:00:00+00:00,67,0,158,False,False,225,WITHIN_TOLERANCE,NEAR_ATM,1.142857142857144,-1.142857142857144,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-030,O:AMC250822C00003000,CALL,3.0,2025-08-22,14,0.0,DISCOVERY,ENTRY_FORMING,2025-08-05T13:45:00+00:00,2025-08-05T13:30:00+00:00,87,1,344,False,True,432,WITHIN_TOLERANCE,NEAR_ATM,3.366666666666666,-3.366666666666666,17,SCORED_RIGHT_CENSORED,True,344,0.21,0.2,-4.761904761904756,84.99999999999999,-95.0,-95.0,85,267,-97.2972972972973,-1.1176470588235297,76.19047619047619,-95.23809523809523,True
AMC15SUP-030,O:AMC250905C00003000,CALL,3.0,2025-09-05,30,0.0,DISCOVERY,ENTRY_FORMING,2025-08-05T13:45:00+00:00,2025-08-05T13:30:00+00:00,66,1,493,False,True,560,WITHIN_TOLERANCE,NEAR_ATM,3.366666666666666,-3.366666666666666,31,SCORED_RIGHT_CENSORED,True,493,0.25,0.26,4.0000000000000036,57.692307692307686,-96.15384615384616,-92.3076923076923,70,399,-95.1219512195122,-1.6,63.99999999999999,-96.0,True
AMC15SUP-030,O:AMC250822P00003000,PUT,3.0,2025-08-22,14,0.0,DISCOVERY,ENTRY_FORMING,2025-08-05T13:45:00+00:00,2025-08-05T13:30:00+00:00,41,1,246,False,True,288,WITHIN_TOLERANCE,NEAR_ATM,3.366666666666666,3.366666666666666,17,SCORED_RIGHT_CENSORED,True,246,0.3,0.3,0.0,19.999999999999996,-83.33333333333333,-80.0,7,137,-83.33333333333334,-4.000000000000001,19.999999999999996,-83.33333333333333,True
AMC15SUP-030,O:AMC250905P00003000,PUT,3.0,2025-09-05,30,0.0,DISCOVERY,ENTRY_FORMING,2025-08-05T13:45:00+00:00,2025-08-05T13:30:00+00:00,32,1,291,False,True,324,WITHIN_TOLERANCE,NEAR_ATM,3.366666666666666,3.366666666666666,31,SCORED_RIGHT_CENSORED,True,291,0.33,0.34,3.0303030303030276,17.647058823529417,-64.70588235294117,-26.470588235294123,9,137,-37.5,-1.5,21.212121212121215,-63.63636363636365,True
AMC15X-042,O:AMC250822C00003000,CALL,3.0,2025-08-22,14,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-08-08T14:15:00+00:00,2025-08-08T14:00:00+00:00,149,1,282,False,True,432,WITHIN_TOLERANCE,NEAR_ATM,4.499999999999993,-4.499999999999993,14,SCORED_RIGHT_CENSORED,True,282,0.19,0.19,0.0,94.73684210526316,-94.73684210526316,-94.73684210526316,23,205,-97.2972972972973,-1.0,94.73684210526316,-94.73684210526316,True
AMC15X-042,O:AMC250905C00003000,CALL,3.0,2025-09-05,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-08-08T14:15:00+00:00,2025-08-08T14:00:00+00:00,118,1,441,False,True,560,WITHIN_TOLERANCE,NEAR_ATM,4.499999999999993,-4.499999999999993,28,SCORED_RIGHT_CENSORED,True,441,0.24,0.25,4.166666666666674,63.99999999999999,-96.0,-92.0,18,347,-95.1219512195122,-1.4375000000000002,70.83333333333333,-95.83333333333334,True
AMC15X-042,O:AMC250822P00003000,PUT,3.0,2025-08-22,14,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-08-08T14:15:00+00:00,2025-08-08T14:00:00+00:00,55,1,232,False,True,288,WITHIN_TOLERANCE,NEAR_ATM,4.499999999999993,4.499999999999993,14,SCORED_RIGHT_CENSORED,True,232,0.32,0.34,6.25,0.0,-85.29411764705883,-82.35294117647058,1,123,-82.35294117647058,,6.25,-84.375,True
AMC15X-042,O:AMC250905P00003000,PUT,3.0,2025-09-05,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-08-08T14:15:00+00:00,2025-08-08T14:00:00+00:00,46,0,278,False,False,324,WITHIN_TOLERANCE,NEAR_ATM,4.499999999999993,4.499999999999993,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-043,O:AMC250822C00003000,CALL,3.0,2025-08-22,14,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-08-11T14:00:00+00:00,2025-08-11T13:45:00+00:00,173,1,258,False,True,432,WITHIN_TOLERANCE,NEAR_ATM,4.170000000000007,4.170000000000007,11,SCORED_RIGHT_CENSORED,True,258,0.25,0.25,0.0,12.00000000000001,-96.0,-96.0,29,181,-96.42857142857143,-7.999999999999993,12.00000000000001,-96.0,True
AMC15X-043,O:AMC250912C00003000,CALL,3.0,2025-09-12,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-08-11T14:00:00+00:00,2025-08-11T13:45:00+00:00,59,1,361,False,True,421,WITHIN_TOLERANCE,NEAR_ATM,4.170000000000007,4.170000000000007,32,SCORED_RIGHT_CENSORED,True,361,0.32,0.34,6.25,8.823529411764696,-94.11764705882352,-91.17647058823529,2,295,-91.89189189189189,-10.333333333333345,15.625,-93.75,True
AMC15X-043,O:AMC250822P00003000,PUT,3.0,2025-08-22,14,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-08-11T14:00:00+00:00,2025-08-11T13:45:00+00:00,63,1,224,False,True,288,WITHIN_TOLERANCE,NEAR_ATM,4.170000000000007,-4.170000000000007,11,SCORED_RIGHT_CENSORED,True,224,0.12,0.13,8.333333333333348,92.30769230769229,-61.53846153846154,-53.846153846153854,181,115,-76.0,-0.5833333333333335,108.33333333333334,-58.33333333333333,False
AMC15X-043,O:AMC250912P00003000,PUT,3.0,2025-09-12,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-08-11T14:00:00+00:00,2025-08-11T13:45:00+00:00,22,0,158,False,False,181,WITHIN_TOLERANCE,NEAR_ATM,4.170000000000007,-4.170000000000007,32,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-044,O:AMC250829C00003000,CALL,3.0,2025-08-29,14,0.0,DISCOVERY,ENTRY_FORMING,2025-08-12T16:15:00+00:00,2025-08-12T16:00:00+00:00,98,1,327,False,True,426,WITHIN_TOLERANCE,NEAR_ATM,1.1666666666666714,1.1666666666666714,17,SCORED_RIGHT_CENSORED,True,327,0.2,0.2,0.0,35.00000000000001,-95.0,-95.0,3,240,-96.2962962962963,-2.7142857142857135,35.00000000000001,-95.0,True
AMC15X-044,O:AMC250912C00003000,CALL,3.0,2025-09-12,30,0.0,DISCOVERY,ENTRY_FORMING,2025-08-12T16:15:00+00:00,2025-08-12T16:00:00+00:00,83,1,337,False,True,421,WITHIN_TOLERANCE,NEAR_ATM,1.1666666666666714,1.1666666666666714,31,SCORED_RIGHT_CENSORED,True,337,0.25,0.25,0.0,32.00000000000001,-92.0,-88.0,3,271,-90.9090909090909,-2.7499999999999996,32.00000000000001,-92.0,True
AMC15X-044,O:AMC250829P00003000,PUT,3.0,2025-08-29,14,0.0,DISCOVERY,ENTRY_FORMING,2025-08-12T16:15:00+00:00,2025-08-12T16:00:00+00:00,60,1,259,False,True,320,WITHIN_TOLERANCE,NEAR_ATM,1.1666666666666714,-1.1666666666666714,17,SCORED_RIGHT_CENSORED,True,259,0.16,0.16,0.0,81.24999999999997,-43.75,18.75,239,60,-34.482758620689644,0.23076923076923084,81.24999999999997,-43.75,False
AMC15X-044,O:AMC250912P00003000,PUT,3.0,2025-09-12,30,0.0,DISCOVERY,ENTRY_FORMING,2025-08-12T16:15:00+00:00,2025-08-12T16:00:00+00:00,33,0,147,False,False,181,WITHIN_TOLERANCE,NEAR_ATM,1.1666666666666714,-1.1666666666666714,31,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-045,O:AMC250829C00003000,CALL,3.0,2025-08-29,14,0.0,DISCOVERY,CONTINUATION,2025-08-13T16:45:00+00:00,2025-08-13T16:30:00+00:00,123,0,303,False,False,426,WITHIN_TOLERANCE,NEAR_ATM,2.9299999999999953,2.9299999999999953,16,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-045,O:AMC250912C00003000,CALL,3.0,2025-09-12,30,0.0,DISCOVERY,CONTINUATION,2025-08-13T16:45:00+00:00,2025-08-13T16:30:00+00:00,98,0,323,False,False,421,WITHIN_TOLERANCE,NEAR_ATM,2.9299999999999953,2.9299999999999953,30,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-045,O:AMC250829P00003000,PUT,3.0,2025-08-29,14,0.0,DISCOVERY,CONTINUATION,2025-08-13T16:45:00+00:00,2025-08-13T16:30:00+00:00,78,0,242,False,False,320,WITHIN_TOLERANCE,NEAR_ATM,2.9299999999999953,-2.9299999999999953,16,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-045,O:AMC250912P00003000,PUT,3.0,2025-09-12,30,0.0,DISCOVERY,CONTINUATION,2025-08-13T16:45:00+00:00,2025-08-13T16:30:00+00:00,38,0,142,False,False,181,WITHIN_TOLERANCE,NEAR_ATM,2.9299999999999953,-2.9299999999999953,30,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-046,O:AMC250829C00003000,CALL,3.0,2025-08-29,14,0.0,DISCOVERY,THESIS_PRESSURE,2025-08-15T19:00:00+00:00,2025-08-15T18:45:00+00:00,170,1,255,False,True,426,WITHIN_TOLERANCE,NEAR_ATM,0.5233333333333274,0.5233333333333274,14,SCORED_RIGHT_CENSORED,True,255,0.14,0.16,14.28571428571428,0.0,-93.75,-93.75,1,168,-93.75,,14.28571428571428,-92.85714285714286,True
AMC15X-046,O:AMC250912C00003000,CALL,3.0,2025-09-12,30,0.0,DISCOVERY,THESIS_PRESSURE,2025-08-15T19:00:00+00:00,2025-08-15T18:45:00+00:00,120,0,301,False,False,421,WITHIN_TOLERANCE,NEAR_ATM,0.5233333333333274,0.5233333333333274,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-046,O:AMC250829P00003000,PUT,3.0,2025-08-29,14,0.0,DISCOVERY,THESIS_PRESSURE,2025-08-15T19:00:00+00:00,2025-08-15T18:45:00+00:00,109,1,210,False,True,320,WITHIN_TOLERANCE,NEAR_ATM,0.5233333333333274,-0.5233333333333274,14,SCORED_RIGHT_CENSORED,True,210,0.12,0.12,0.0,141.66666666666666,-25.0,58.33333333333335,190,11,-34.482758620689644,0.4117647058823531,141.66666666666666,-25.0,False
AMC15X-046,O:AMC250912P00003000,PUT,3.0,2025-09-12,30,0.0,DISCOVERY,THESIS_PRESSURE,2025-08-15T19:00:00+00:00,2025-08-15T18:45:00+00:00,54,0,126,False,False,181,WITHIN_TOLERANCE,NEAR_ATM,0.5233333333333274,-0.5233333333333274,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-031,O:AMC250905C00003000,CALL,3.0,2025-09-05,14,0.0,DISCOVERY,ENTRY_FORMING,2025-08-22T13:45:00+00:00,2025-08-22T13:30:00+00:00,310,1,249,False,True,560,WITHIN_TOLERANCE,NEAR_ATM,4.196666666666671,-4.196666666666671,14,SCORED_RIGHT_CENSORED,True,249,0.08,0.09,12.5,22.222222222222232,-88.88888888888889,-77.77777777777779,2,155,-81.81818181818181,-3.4999999999999987,37.5,-87.5,True
AMC15SUP-031,O:AMC250919C00003000,CALL,3.0,2025-09-19,30,0.0,DISCOVERY,ENTRY_FORMING,2025-08-22T13:45:00+00:00,2025-08-22T13:30:00+00:00,115,1,368,False,True,484,WITHIN_TOLERANCE,NEAR_ATM,4.196666666666671,-4.196666666666671,28,SCORED_RIGHT_CENSORED,True,368,0.14,0.16,14.28571428571428,12.5,-81.25,-75.0,2,317,-77.77777777777779,-6.0,28.57142857142856,-78.57142857142858,True
AMC15SUP-031,O:AMC250905P00003000,PUT,3.0,2025-09-05,14,0.0,DISCOVERY,ENTRY_FORMING,2025-08-22T13:45:00+00:00,2025-08-22T13:30:00+00:00,151,1,172,False,True,324,WITHIN_TOLERANCE,NEAR_ATM,4.196666666666671,4.196666666666671,14,SCORED_RIGHT_CENSORED,True,172,0.19,0.2,5.263157894736836,64.99999999999999,-40.0,25.0,131,18,-24.242424242424242,0.3846153846153847,73.6842105263158,-36.8421052631579,False
AMC15SUP-031,O:AMC250919P00003000,PUT,3.0,2025-09-19,30,0.0,DISCOVERY,ENTRY_FORMING,2025-08-22T13:45:00+00:00,2025-08-22T13:30:00+00:00,74,0,222,False,False,296,WITHIN_TOLERANCE,NEAR_ATM,4.196666666666671,4.196666666666671,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-032,O:AMC250926C00003000,CALL,3.0,2025-09-26,14,0.0,DISCOVERY,CONTINUATION,2025-09-10T13:45:00+00:00,2025-09-10T13:30:00+00:00,90,1,322,False,True,413,WITHIN_TOLERANCE,NEAR_ATM,5.676666666666671,-5.676666666666671,16,SCORED_RIGHT_CENSORED,True,322,0.09,0.08,-11.111111111111105,200.0,-87.5,-87.5,169,272,-95.83333333333334,-0.4375,166.66666666666666,-88.88888888888889,True
AMC15SUP-032,O:AMC251010C00003000,CALL,3.0,2025-10-10,30,0.0,DISCOVERY,CONTINUATION,2025-09-10T13:45:00+00:00,2025-09-10T13:30:00+00:00,63,1,546,False,True,610,WITHIN_TOLERANCE,NEAR_ATM,5.676666666666671,-5.676666666666671,30,SCORED_COMPLETE_HORIZON,False,546,0.12,0.14,16.666666666666675,142.85714285714283,-92.85714285714286,-92.85714285714286,137,474,-97.05882352941177,-0.6500000000000001,183.33333333333334,-91.66666666666666,True
AMC15SUP-032,O:AMC250926P00003000,PUT,3.0,2025-09-26,14,0.0,DISCOVERY,CONTINUATION,2025-09-10T13:45:00+00:00,2025-09-10T13:30:00+00:00,33,1,211,False,True,245,WITHIN_TOLERANCE,NEAR_ATM,5.676666666666671,5.676666666666671,16,SCORED_RIGHT_CENSORED,True,211,0.22,0.24,9.090909090909083,20.833333333333325,-75.0,-50.0,8,131,-58.62068965517242,-2.400000000000001,31.818181818181813,-72.72727272727273,True
AMC15SUP-032,O:AMC251010P00003000,PUT,3.0,2025-10-10,30,0.0,DISCOVERY,CONTINUATION,2025-09-10T13:45:00+00:00,2025-09-10T13:30:00+00:00,21,1,306,False,True,328,WITHIN_TOLERANCE,NEAR_ATM,5.676666666666671,5.676666666666671,30,SCORED_RIGHT_CENSORED,True,306,0.31,0.32,3.2258064516129004,6.25,-90.625,-84.375,1,298,-85.29411764705883,-13.5,9.677419354838722,-90.32258064516128,True
AMC15X-047,O:AMC250926C00003000,CALL,3.0,2025-09-26,14,0.0,DISCOVERY,CONTINUATION,2025-09-11T19:00:00+00:00,2025-09-11T18:45:00+00:00,128,1,284,False,True,413,WITHIN_TOLERANCE,NEAR_ATM,5.546666666666663,-5.546666666666663,15,SCORED_RIGHT_CENSORED,True,284,0.07,0.07,0.0,242.8571428571428,-85.71428571428572,-85.71428571428572,131,234,-95.83333333333334,-0.35294117647058837,242.8571428571428,-85.71428571428572,True
AMC15X-047,O:AMC251010C00003000,CALL,3.0,2025-10-10,30,0.0,DISCOVERY,CONTINUATION,2025-09-11T19:00:00+00:00,2025-09-11T18:45:00+00:00,94,1,515,False,True,610,WITHIN_TOLERANCE,NEAR_ATM,5.546666666666663,-5.546666666666663,29,SCORED_RIGHT_CENSORED,True,515,0.13,0.13,0.0,161.53846153846155,-92.3076923076923,-92.3076923076923,106,443,-97.05882352941177,-0.5714285714285714,161.53846153846155,-92.3076923076923,True
AMC15X-047,O:AMC250926P00003000,PUT,3.0,2025-09-26,14,0.0,DISCOVERY,CONTINUATION,2025-09-11T19:00:00+00:00,2025-09-11T18:45:00+00:00,48,0,197,False,False,245,WITHIN_TOLERANCE,NEAR_ATM,5.546666666666663,5.546666666666663,15,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-047,O:AMC251010P00003000,PUT,3.0,2025-10-10,30,0.0,DISCOVERY,CONTINUATION,2025-09-11T19:00:00+00:00,2025-09-11T18:45:00+00:00,26,0,302,False,False,328,WITHIN_TOLERANCE,NEAR_ATM,5.546666666666663,5.546666666666663,29,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-033,O:AMC250926C00003000,CALL,3.0,2025-09-26,14,0.0,DISCOVERY,CONTINUATION,2025-09-15T19:30:00+00:00,2025-09-15T19:15:00+00:00,178,1,234,False,True,413,WITHIN_TOLERANCE,NEAR_ATM,3.166666666666673,-3.166666666666673,11,SCORED_RIGHT_CENSORED,True,234,0.09,0.08,-11.111111111111105,200.0,-87.5,-87.5,81,184,-95.83333333333334,-0.4375,166.66666666666666,-88.88888888888889,True
AMC15SUP-033,O:AMC251017C00003000,CALL,3.0,2025-10-17,30,0.0,DISCOVERY,CONTINUATION,2025-09-15T19:30:00+00:00,2025-09-15T19:15:00+00:00,137,1,609,False,True,747,WITHIN_TOLERANCE,NEAR_ATM,3.166666666666673,-3.166666666666673,32,SCORED_COMPLETE_HORIZON,False,546,0.18,0.18,0.0,111.11111111111111,-88.88888888888889,-88.88888888888889,74,532,-94.73684210526316,-0.7999999999999999,111.11111111111111,-88.88888888888889,True
AMC15SUP-033,O:AMC250926P00003000,PUT,3.0,2025-09-26,14,0.0,DISCOVERY,CONTINUATION,2025-09-15T19:30:00+00:00,2025-09-15T19:15:00+00:00,65,1,179,False,True,245,WITHIN_TOLERANCE,NEAR_ATM,3.166666666666673,3.166666666666673,11,SCORED_RIGHT_CENSORED,True,179,0.17,0.17,0.0,41.17647058823528,-64.70588235294117,-29.41176470588236,23,99,-50.0,-0.7142857142857146,41.17647058823528,-64.70588235294117,True
AMC15SUP-033,O:AMC251017P00003000,PUT,3.0,2025-10-17,30,0.0,DISCOVERY,CONTINUATION,2025-09-15T19:30:00+00:00,2025-09-15T19:15:00+00:00,56,0,415,False,False,471,WITHIN_TOLERANCE,NEAR_ATM,3.166666666666673,3.166666666666673,32,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-034,O:AMC251003C00003000,CALL,3.0,2025-10-03,14,0.0,DISCOVERY,ENTRY_FORMING,2025-09-22T20:00:00+00:00,2025-09-22T19:45:00+00:00,148,1,234,False,True,383,WITHIN_TOLERANCE,NEAR_ATM,0.0,0.0,11,SCORED_RIGHT_CENSORED,True,234,0.16,0.15,-6.25,53.33333333333334,-80.0,-66.66666666666666,212,185,-78.26086956521739,-1.2499999999999996,43.75,-81.25,False
AMC15SUP-034,O:AMC251024C00003000,CALL,3.0,2025-10-24,30,0.0,DISCOVERY,ENTRY_FORMING,2025-09-22T20:00:00+00:00,2025-09-22T19:45:00+00:00,89,1,316,False,True,406,WITHIN_TOLERANCE,NEAR_ATM,0.0,0.0,32,SCORED_RIGHT_CENSORED,True,316,0.26,0.27,3.8461538461538547,18.518518518518512,-77.77777777777779,-74.07407407407408,125,291,-78.125,-4.000000000000002,23.076923076923084,-76.92307692307693,True
AMC15SUP-034,O:AMC251003P00003000,PUT,3.0,2025-10-03,14,0.0,DISCOVERY,ENTRY_FORMING,2025-09-22T20:00:00+00:00,2025-09-22T19:45:00+00:00,63,1,200,False,True,264,WITHIN_TOLERANCE,NEAR_ATM,0.0,-0.0,11,SCORED_RIGHT_CENSORED,True,200,0.17,0.15,-11.764705882352954,60.00000000000001,-93.33333333333333,-93.33333333333333,50,179,-95.83333333333334,-1.5555555555555554,41.17647058823528,-94.11764705882352,True
AMC15SUP-034,O:AMC251024P00003000,PUT,3.0,2025-10-24,30,0.0,DISCOVERY,ENTRY_FORMING,2025-09-22T20:00:00+00:00,2025-09-22T19:45:00+00:00,35,0,182,False,False,217,WITHIN_TOLERANCE,NEAR_ATM,0.0,-0.0,32,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-048,O:AMC251010C00003000,CALL,3.0,2025-10-10,14,0.0,DISCOVERY,THESIS_PRESSURE,2025-09-23T18:45:00+00:00,2025-09-23T18:30:00+00:00,269,1,340,False,True,610,WITHIN_TOLERANCE,NEAR_ATM,1.6666666666666607,-1.6666666666666607,17,SCORED_RIGHT_CENSORED,True,340,0.18,0.17,-5.5555555555555465,70.58823529411762,-94.11764705882352,-94.11764705882352,188,268,-96.55172413793103,-1.3333333333333337,61.111111111111114,-94.44444444444444,True
AMC15X-048,O:AMC251024C00003000,CALL,3.0,2025-10-24,30,0.0,DISCOVERY,THESIS_PRESSURE,2025-09-23T18:45:00+00:00,2025-09-23T18:30:00+00:00,105,1,300,False,True,406,WITHIN_TOLERANCE,NEAR_ATM,1.6666666666666607,-1.6666666666666607,31,SCORED_RIGHT_CENSORED,True,300,0.21,0.21,0.0,52.380952380952394,-71.42857142857143,-66.66666666666666,109,275,-78.125,-1.2727272727272723,52.380952380952394,-71.42857142857143,True
AMC15X-048,O:AMC251010P00003000,PUT,3.0,2025-10-10,14,0.0,DISCOVERY,THESIS_PRESSURE,2025-09-23T18:45:00+00:00,2025-09-23T18:30:00+00:00,74,0,254,False,False,328,WITHIN_TOLERANCE,NEAR_ATM,1.6666666666666607,1.6666666666666607,17,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-048,O:AMC251024P00003000,PUT,3.0,2025-10-24,30,0.0,DISCOVERY,THESIS_PRESSURE,2025-09-23T18:45:00+00:00,2025-09-23T18:30:00+00:00,44,0,173,False,False,217,WITHIN_TOLERANCE,NEAR_ATM,1.6666666666666607,1.6666666666666607,31,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-049,O:AMC251010C00003000,CALL,3.0,2025-10-10,14,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-09-29T14:30:00+00:00,2025-09-29T14:15:00+00:00,353,1,256,False,True,610,WITHIN_TOLERANCE,NEAR_ATM,1.1666666666666714,1.1666666666666714,11,SCORED_RIGHT_CENSORED,True,256,0.18,0.17,-5.5555555555555465,70.58823529411762,-94.11764705882352,-94.11764705882352,104,184,-96.55172413793103,-1.3333333333333337,61.111111111111114,-94.44444444444444,True
AMC15X-049,O:AMC251031C00003000,CALL,3.0,2025-10-31,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-09-29T14:30:00+00:00,2025-09-29T14:15:00+00:00,89,1,441,False,True,531,WITHIN_TOLERANCE,NEAR_ATM,1.1666666666666714,1.1666666666666714,32,SCORED_RIGHT_CENSORED,True,441,0.27,0.27,0.0,29.629629629629605,-88.88888888888889,-74.07407407407408,77,426,-80.0,-2.500000000000002,29.629629629629605,-88.88888888888889,True
AMC15X-049,O:AMC251010P00003000,PUT,3.0,2025-10-10,14,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-09-29T14:30:00+00:00,2025-09-29T14:15:00+00:00,116,1,211,False,True,328,WITHIN_TOLERANCE,NEAR_ATM,1.1666666666666714,-1.1666666666666714,11,SCORED_RIGHT_CENSORED,True,211,0.14,0.13,-7.142857142857151,115.38461538461542,-76.92307692307693,-61.53846153846154,169,203,-82.14285714285714,-0.5333333333333332,100.0,-78.57142857142858,True
AMC15X-049,O:AMC251031P00003000,PUT,3.0,2025-10-31,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-09-29T14:30:00+00:00,2025-09-29T14:15:00+00:00,53,0,244,False,False,297,WITHIN_TOLERANCE,NEAR_ATM,1.1666666666666714,-1.1666666666666714,32,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-050,O:AMC251010C00003000,CALL,3.0,2025-10-10,14,0.0,DISCOVERY,ENTRY_FORMING,2025-09-29T19:45:00+00:00,2025-09-29T19:30:00+00:00,374,1,235,False,True,610,WITHIN_TOLERANCE,NEAR_ATM,0.15000000000000568,-0.15000000000000568,11,SCORED_RIGHT_CENSORED,True,235,0.14,0.15,7.14285714285714,93.33333333333333,-93.33333333333333,-93.33333333333333,83,163,-96.55172413793103,-1.0,107.14285714285711,-92.85714285714286,True
AMC15X-050,O:AMC251031C00003000,CALL,3.0,2025-10-31,30,0.0,DISCOVERY,ENTRY_FORMING,2025-09-29T19:45:00+00:00,2025-09-29T19:30:00+00:00,106,1,424,False,True,531,WITHIN_TOLERANCE,NEAR_ATM,0.15000000000000568,-0.15000000000000568,32,SCORED_RIGHT_CENSORED,True,424,0.25,0.25,0.0,39.99999999999999,-88.0,-72.0,60,409,-80.0,-1.8000000000000003,39.99999999999999,-88.0,True
AMC15X-050,O:AMC251010P00003000,PUT,3.0,2025-10-10,14,0.0,DISCOVERY,ENTRY_FORMING,2025-09-29T19:45:00+00:00,2025-09-29T19:30:00+00:00,130,0,198,False,False,328,WITHIN_TOLERANCE,NEAR_ATM,0.15000000000000568,0.15000000000000568,11,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-050,O:AMC251031P00003000,PUT,3.0,2025-10-31,30,0.0,DISCOVERY,ENTRY_FORMING,2025-09-29T19:45:00+00:00,2025-09-29T19:30:00+00:00,64,1,232,False,True,297,WITHIN_TOLERANCE,NEAR_ATM,0.15000000000000568,0.15000000000000568,32,SCORED_RIGHT_CENSORED,True,232,0.25,0.24,-4.0000000000000036,62.50000000000002,-29.166666666666664,37.50000000000002,147,36,-15.384615384615385,0.6000000000000001,56.00000000000001,-31.999999999999996,False
