anchor_id,ticker,contract_type,strike,expiration,dte_target,moneyness_target,partition,event_family,decision_available_utc,signal_bar_open_utc,moneyness_pct,dte,H1__status,H1__censor_reason,H1__complete,H1__observed_bars,H1__cutoff_time_ms,H1__mfe_pct,H1__mae_pct,H1__terminal_return_pct,H1__bars_to_peak,H1__bars_to_trough,H1__peak_to_terminal_giveback_pct,H1__gain_retention,H1__decision_close_mfe_pct,H1__decision_close_mae_pct,D1__status,D1__censor_reason,D1__complete,D1__observed_bars,D1__cutoff_time_ms,D1__mfe_pct,D1__mae_pct,D1__terminal_return_pct,D1__bars_to_peak,D1__bars_to_trough,D1__peak_to_terminal_giveback_pct,D1__gain_retention,D1__decision_close_mfe_pct,D1__decision_close_mae_pct,D3__status,D3__censor_reason,D3__complete,D3__observed_bars,D3__cutoff_time_ms,D3__mfe_pct,D3__mae_pct,D3__terminal_return_pct,D3__bars_to_peak,D3__bars_to_trough,D3__peak_to_terminal_giveback_pct,D3__gain_retention,D3__decision_close_mfe_pct,D3__decision_close_mae_pct,D5__status,D5__censor_reason,D5__complete,D5__observed_bars,D5__cutoff_time_ms,D5__mfe_pct,D5__mae_pct,D5__terminal_return_pct,D5__bars_to_peak,D5__bars_to_trough,D5__peak_to_terminal_giveback_pct,D5__gain_retention,D5__decision_close_mfe_pct,D5__decision_close_mae_pct,D10__status,D10__censor_reason,D10__complete,D10__observed_bars,D10__cutoff_time_ms,D10__mfe_pct,D10__mae_pct,D10__terminal_return_pct,D10__bars_to_peak,D10__bars_to_trough,D10__peak_to_terminal_giveback_pct,D10__gain_retention,D10__decision_close_mfe_pct,D10__decision_close_mae_pct
AMC15-010,O:AMC260306C00001500,CALL,1.5,2026-03-06,30,0.0,HOLDOUT,CONTINUATION,2026-02-06T17:30:00+00:00,2026-02-06T17:15:00+00:00,-1.5666666666666718,28,SCORED_WINDOW,,True,3,1770401700000,5.263157894736836,-5.263157894736848,0.0,2.0,2.0,-5.000000000000004,0.0,0.0,-10.000000000000009,SCORED_WINDOW,,True,19,1770657300000,5.263157894736836,-31.57894736842105,-26.315789473684205,2.0,10.0,-29.999999999999993,-5.000000000000004,0.0,-35.0,SCORED_WINDOW,,True,53,1770830100000,5.263157894736836,-84.21052631578947,-47.36842105263158,2.0,37.0,-50.0,-9.00000000000001,0.0,-85.0,SCORED_WINDOW,,True,83,1771002900000,5.263157894736836,-84.21052631578947,-52.63157894736843,2.0,37.0,-55.00000000000001,-10.000000000000012,0.0,-85.0,SCORED_WINDOW,,True,191,1771866900000,5.263157894736836,-84.21052631578947,-84.21052631578947,2.0,37.0,-85.0,-16.000000000000018,0.0,-85.0
AMC15-010,O:AMC260306P00001500,PUT,1.5,2026-03-06,30,0.0,HOLDOUT,CONTINUATION,2026-02-06T17:30:00+00:00,2026-02-06T17:15:00+00:00,1.5666666666666718,28,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1770401700000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1770657300000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1770830100000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1771002900000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1771866900000,,,,,,,,,
AMC15-012,O:AMC260410C00001000,CALL,1.0,2026-04-10,14,0.0,HOLDOUT,RISK_OR_EXHAUSTION,2026-03-30T16:45:00+00:00,2026-03-30T16:30:00+00:00,5.499999999999994,11,SCORED_WINDOW,,True,4,1774891800000,0.0,-45.45454545454546,-36.36363636363635,1.0,3.0,-36.36363636363635,,9.999999999999986,-40.0,SCORED_WINDOW,,True,24,1774974600000,0.0,-54.54545454545454,-36.36363636363635,1.0,13.0,-36.36363636363635,,9.999999999999986,-50.0,SCORED_WINDOW,,True,71,1775147400000,0.0,-63.63636363636363,-27.27272727272727,1.0,48.0,-27.27272727272727,,9.999999999999986,-60.00000000000001,SCORED_WINDOW,,True,123,1775579400000,181.81818181818184,-63.63636363636363,90.90909090909089,96.0,48.0,-32.25806451612904,0.49999999999999983,209.99999999999997,-60.00000000000001,SCORED_RIGHT_CENSORED,CONTRACT_EXPIRY,False,210,1776184200000,,,,,,,,,
AMC15-012,O:AMC260410P00001000,PUT,1.0,2026-04-10,14,0.0,HOLDOUT,RISK_OR_EXHAUSTION,2026-03-30T16:45:00+00:00,2026-03-30T16:30:00+00:00,-5.499999999999994,11,SCORED_WINDOW,,True,3,1774891800000,0.0,-20.000000000000007,0.0,1.0,1.0,0.0,,0.0,-20.000000000000007,SCORED_WINDOW,,True,21,1774974600000,59.999999999999986,-20.000000000000007,0.0,9.0,1.0,-37.5,0.0,59.999999999999986,-20.000000000000007,SCORED_WINDOW,,True,53,1775147400000,59.999999999999986,-60.00000000000001,-60.00000000000001,9.0,50.0,-75.0,-1.0000000000000004,59.999999999999986,-60.00000000000001,SCORED_WINDOW,,True,99,1775579400000,59.999999999999986,-80.0,-80.0,9.0,55.0,-87.5,-1.3333333333333337,59.999999999999986,-80.0,SCORED_RIGHT_CENSORED,CONTRACT_EXPIRY,False,122,1776184200000,,,,,,,,,
AMC15-012,O:AMC260501C00001000,CALL,1.0,2026-05-01,30,0.0,HOLDOUT,RISK_OR_EXHAUSTION,2026-03-30T16:45:00+00:00,2026-03-30T16:30:00+00:00,5.499999999999994,32,SCORED_WINDOW,,True,2,1774891800000,27.272727272727295,0.0,9.090909090909083,1.0,1.0,-14.285714285714302,0.33333333333333276,40.000000000000014,9.999999999999986,SCORED_WINDOW,,True,18,1774974600000,27.272727272727295,-18.181818181818187,0.0,1.0,13.0,-21.42857142857143,0.0,40.000000000000014,-10.000000000000009,SCORED_WINDOW,,True,49,1775147400000,27.272727272727295,-27.27272727272727,0.0,1.0,30.0,-21.42857142857143,0.0,40.000000000000014,-20.000000000000007,SCORED_WINDOW,,True,92,1775579400000,190.9090909090909,-27.27272727272727,136.36363636363637,73.0,30.0,-18.75,0.7142857142857143,219.99999999999997,-20.000000000000007,SCORED_WINDOW,,True,173,1776184200000,400.0,-27.27272727272727,390.90909090909093,172.0,30.0,-1.8181818181818188,0.9772727272727273,450.0,-20.000000000000007
AMC15-012,O:AMC260501P00001000,PUT,1.0,2026-05-01,30,0.0,HOLDOUT,RISK_OR_EXHAUSTION,2026-03-30T16:45:00+00:00,2026-03-30T16:30:00+00:00,-5.499999999999994,32,UNSCORED_NO_POST_SIGNAL_PRINT,,False,0,1774891800000,,,,,,,,,,SCORED_WINDOW,,True,4,1774974600000,33.33333333333333,0.0,11.111111111111116,3.0,1.0,-16.666666666666664,0.33333333333333354,9.090909090909083,-18.181818181818187,SCORED_WINDOW,,True,12,1775147400000,33.33333333333333,-33.333333333333336,-11.111111111111105,3.0,10.0,-33.33333333333333,-0.3333333333333332,9.090909090909083,-45.45454545454546,SCORED_WINDOW,,True,29,1775579400000,33.33333333333333,-77.77777777777779,-66.66666666666667,3.0,13.0,-75.0,-2.0000000000000004,9.090909090909083,-81.81818181818181,SCORED_WINDOW,,True,77,1776184200000,33.33333333333333,-88.88888888888889,-77.77777777777779,3.0,33.0,-83.33333333333333,-2.333333333333334,9.090909090909083,-90.9090909090909
AMC15-014,O:AMC260821C00002500,CALL,2.5,2026-08-21,14,0.0,HOLDOUT,ENTRY_FORMING,2026-08-07T20:00:00+00:00,2026-08-07T19:45:00+00:00,3.200000000000003,14,SCORED_WINDOW,,True,4,1786371300000,0.0,-45.45454545454546,-40.90909090909091,1.0,4.0,-40.90909090909091,,0.0,-45.45454545454546,SCORED_WINDOW,,True,26,1786391100000,0.0,-45.45454545454546,-45.45454545454546,1.0,4.0,-45.45454545454546,,0.0,-45.45454545454546,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,52,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,52,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,52,1786477500000,,,,,,,,,
AMC15-014,O:AMC260821P00002500,PUT,2.5,2026-08-21,14,0.0,HOLDOUT,ENTRY_FORMING,2026-08-07T20:00:00+00:00,2026-08-07T19:45:00+00:00,-3.200000000000003,14,SCORED_WINDOW,,True,4,1786371300000,133.33333333333334,0.0,122.22222222222223,4.0,1.0,-4.761904761904756,0.9166666666666666,39.99999999999999,-40.0,SCORED_WINDOW,,True,26,1786391100000,144.44444444444446,0.0,111.11111111111111,7.0,1.0,-13.636363636363635,0.7692307692307692,46.66666666666668,-40.0,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,49,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,49,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,49,1786477500000,,,,,,,,,
AMC15-014,O:AMC260904C00002500,CALL,2.5,2026-09-04,30,0.0,HOLDOUT,ENTRY_FORMING,2026-08-07T20:00:00+00:00,2026-08-07T19:45:00+00:00,3.200000000000003,28,SCORED_WINDOW,,True,3,1786371300000,42.10526315789473,0.0,15.789473684210531,1.0,1.0,-18.518518518518523,0.37500000000000017,-12.903225806451601,-38.70967741935484,SCORED_WINDOW,,True,12,1786391100000,42.10526315789473,0.0,5.263157894736836,1.0,1.0,-25.92592592592593,0.12499999999999988,-12.903225806451601,-38.70967741935484,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,30,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,30,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,30,1786477500000,,,,,,,,,
AMC15-014,O:AMC260904P00002500,PUT,2.5,2026-09-04,30,0.0,HOLDOUT,ENTRY_FORMING,2026-08-07T20:00:00+00:00,2026-08-07T19:45:00+00:00,-3.200000000000003,28,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1786371300000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1786391100000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,
AMC15-015,O:AMC260828C00002500,CALL,2.5,2026-08-28,14,0.0,HOLDOUT,CONTINUATION,2026-08-11T14:00:00+00:00,2026-08-11T13:45:00+00:00,-1.3119999999999976,17,SCORED_WINDOW,,True,2,1786459500000,0.0,-10.000000000000009,-5.000000000000004,1.0,2.0,-5.000000000000004,,0.0,-10.000000000000009,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,16,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,16,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,16,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,16,1786477500000,,,,,,,,,
AMC15-015,O:AMC260828P00002500,PUT,2.5,2026-08-28,14,0.0,HOLDOUT,CONTINUATION,2026-08-11T14:00:00+00:00,2026-08-11T13:45:00+00:00,1.3119999999999976,17,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1786459500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,
AMC15-015,O:AMC260911C00002500,CALL,2.5,2026-09-11,30,0.0,HOLDOUT,CONTINUATION,2026-08-11T14:00:00+00:00,2026-08-11T13:45:00+00:00,-1.3119999999999976,31,SCORED_WINDOW,,True,1,1786459500000,0.0,0.0,0.0,1.0,1.0,0.0,,15.999999999999993,15.999999999999993,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,5,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,5,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,5,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,5,1786477500000,,,,,,,,,
AMC15-015,O:AMC260911P00002500,PUT,2.5,2026-09-11,30,0.0,HOLDOUT,CONTINUATION,2026-08-11T14:00:00+00:00,2026-08-11T13:45:00+00:00,1.3119999999999976,31,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1786459500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,
AMC15-016,O:AMC260828C00002500,CALL,2.5,2026-08-28,14,0.0,HOLDOUT,THESIS_PRESSURE,2026-08-11T17:15:00+00:00,2026-08-11T17:00:00+00:00,-3.200000000000003,17,SCORED_WINDOW,,True,3,1786471200000,0.0,-6.25,0.0,1.0,2.0,0.0,,0.0,-6.25,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,8,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,8,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,8,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,8,1786477500000,,,,,,,,,
AMC15-016,O:AMC260828P00002500,PUT,2.5,2026-08-28,14,0.0,HOLDOUT,THESIS_PRESSURE,2026-08-11T17:15:00+00:00,2026-08-11T17:00:00+00:00,3.200000000000003,17,SCORED_WINDOW,,True,2,1786471200000,0.0,0.0,0.0,1.0,1.0,0.0,,4.347826086956519,4.347826086956519,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,3,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,3,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,3,1786477500000,,,,,,,,,,SCORED_RIGHT_CENSORED,UNDERLYING_DATA_END,False,3,1786477500000,,,,,,,,,
AMC15-016,O:AMC260911C00002500,CALL,2.5,2026-09-11,30,0.0,HOLDOUT,THESIS_PRESSURE,2026-08-11T17:15:00+00:00,2026-08-11T17:00:00+00:00,-3.200000000000003,31,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1786471200000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,
AMC15-016,O:AMC260911P00002500,PUT,2.5,2026-09-11,30,0.0,HOLDOUT,THESIS_PRESSURE,2026-08-11T17:15:00+00:00,2026-08-11T17:00:00+00:00,3.200000000000003,31,UNSCORED_SIGNAL_BAR_ABSENT,,False,,1786471200000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT,UNDERLYING_DATA_END,False,,1786477500000,,,,,,,,,
